schema_version,campaign,family,algorithm,solver_provenance,seed,target_size,generation_attempts,pair_id,repetition,warmup,measured,execution_order,timeout_seconds,state,outcome,exit_status,correctness,message,invalid_reason,process_wall_time_ns,process_startup_overhead_ns,size_width,size_height,size_foreground_cells_n,size_component_count,size_boundary_size_b,size_reflex_count,size_horizontal_chord_count_h,size_vertical_chord_count_v,size_q,size_explicit_conflict_edge_count_k,size_biclique_count,size_biclique_total_vertex_occurrences_sigma,size_compressed_network_node_count,size_compressed_network_arc_count,size_optimum_rectangle_count,structure_rank_sort_count,structure_rank_map_entry_count,structure_rank_map_owned_bytes,structure_matching_size,structure_vertex_cover_size,structure_c0_network_node_count,structure_c0_network_arc_count,timing_input_loading_ns,timing_instance_generation_ns,timing_geometry_preprocessing_ns,timing_chord_generation_ns,timing_embedding_ns,timing_explicit_conflict_graph_ns,timing_biclique_construction_ns,timing_network_construction_ns,timing_matching_or_flow_ns,timing_vertex_cover_recovery_ns,timing_chord_selection_ns,timing_geometric_completion_ns,timing_rectangle_recovery_ns,timing_verification_ns,timing_total_in_process_solve_ns,paired_width,paired_height,paired_foreground_cells_n,paired_component_count,paired_boundary_size_b,paired_reflex_count,paired_horizontal_chord_count_h,paired_vertical_chord_count_v,paired_q,paired_explicit_conflict_edge_count_k,paired_biclique_count,paired_biclique_total_vertex_occurrences_sigma,paired_compressed_network_node_count,paired_compressed_network_arc_count,paired_optimum_rectangle_count
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:0,0,True,False,2,60.0,success,success,0,valid,,,40568500,40465083,16,16,60,1,28,12,2,4,6,,2,5,10,11,9,0,0,0,2,2,,,0,14292,30542,5667,2708,,17333,3292,6542,375,167,20833,3750,5876,103417,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,60,1,random-connected:424242:60:0,0,True,False,3,60.0,unsupported,unsupported,0,unsupported,foreground cell count 60 exceeds oracle limit 40,,40561875,,16,16,60,1,28,12,,,,,,,,,,,,,,,,,0,17375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,60,1,random-connected:424242:60:0,0,False,True,0,60.0,success,success,0,valid,,,40069375,39992583,16,16,60,1,28,12,2,4,6,3,0,0,,,9,,,,2,2,,,0,13750,30917,5791,,3500,,,1291,375,166,19041,3417,6833,76792,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:0,0,False,True,1,60.0,success,success,0,valid,,,40444000,40344500,16,16,60,1,28,12,2,4,6,3,3,6,11,12,9,0,0,0,2,2,11,12,0,16791,30000,6125,2625,2833,11666,3041,6584,500,208,20291,3625,5708,99500,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:0,0,False,True,2,60.0,success,success,0,valid,,,41029917,40925334,16,16,60,1,28,12,2,4,6,,2,5,10,11,9,0,0,0,2,2,,,0,16125,30875,6083,2792,,18000,3250,6459,417,41,20667,3792,5832,104583,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,60,1,random-connected:424242:60:0,0,False,True,3,60.0,unsupported,unsupported,0,unsupported,foreground cell count 60 exceeds oracle limit 40,,40178875,,16,16,60,1,28,12,,,,,,,,,,,,,,,,,0,16959,,,,,,,,,,,,,,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,60,1,random-connected:424242:60:1,1,False,True,0,60.0,success,success,0,valid,,,39959875,39881959,16,16,60,1,28,12,2,4,6,3,0,0,,,9,,,,2,2,,,0,19125,30541,5709,,3750,,,1584,292,84,20791,3417,6125,77916,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:1,1,False,True,1,60.0,success,success,0,valid,,,40813625,40717125,16,16,60,1,28,12,2,4,6,3,3,6,11,12,9,0,0,0,2,2,11,12,0,16917,30458,5459,2667,3000,10875,3167,5625,333,166,18792,3291,6333,96500,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:1,1,False,True,2,60.0,success,success,0,valid,,,40399083,40297292,16,16,60,1,28,12,2,4,6,,2,5,10,11,9,0,0,0,2,2,,,0,15958,31541,5458,2625,,17416,3167,5584,500,166,19083,3208,5917,101791,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,60,1,random-connected:424242:60:1,1,False,True,3,60.0,unsupported,unsupported,0,unsupported,foreground cell count 60 exceeds oracle limit 40,,40314666,,16,16,60,1,28,12,,,,,,,,,,,,,,,,,0,18959,,,,,,,,,,,,,,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,60,1,random-connected:424242:60:2,2,False,True,0,60.0,success,success,0,valid,,,40052208,39974374,16,16,60,1,28,12,2,4,6,3,0,0,,,9,,,,2,2,,,0,20250,30250,6000,,3583,,,1625,333,125,20667,3375,6500,77834,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:2,2,False,True,1,60.0,success,success,0,valid,,,40742459,40644376,16,16,60,1,28,12,2,4,6,3,3,6,11,12,9,0,0,0,2,2,11,12,0,20083,29834,6541,2500,2958,11416,3125,5667,375,83,19833,3333,6501,98083,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:2,2,False,True,2,60.0,success,success,0,valid,,,40509041,40407582,16,16,60,1,28,12,2,4,6,,2,5,10,11,9,0,0,0,2,2,,,0,15083,29708,5542,2666,,18459,3458,5667,1000,125,19125,3417,6041,101459,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,60,1,random-connected:424242:60:2,2,False,True,3,60.0,unsupported,unsupported,0,unsupported,foreground cell count 60 exceeds oracle limit 40,,40065334,,16,16,60,1,28,12,,,,,,,,,,,,,,,,,0,18125,,,,,,,,,,,,,,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,60,1,random-connected:424242:60:3,3,False,True,0,60.0,success,success,0,valid,,,40279042,40198875,16,16,60,1,28,12,2,4,6,3,0,0,,,9,,,,2,2,,,0,24375,30292,6541,,3750,,,1333,292,125,20958,3500,7250,80167,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:3,3,False,True,1,60.0,success,success,0,valid,,,40311667,40214875,16,16,60,1,28,12,2,4,6,3,3,6,11,12,9,0,0,0,2,2,11,12,0,19417,29000,5958,2583,2875,11667,2167,5416,500,83,19708,3417,6833,96792,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:3,3,False,True,2,60.0,success,success,0,valid,,,40542542,40441625,16,16,60,1,28,12,2,4,6,,2,5,10,11,9,0,0,0,2,2,,,0,22083,29417,5834,2583,,17917,3041,5625,458,167,20125,3250,5750,100917,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,60,1,random-connected:424242:60:3,3,False,True,3,60.0,unsupported,unsupported,0,unsupported,foreground cell count 60 exceeds oracle limit 40,,40186875,,16,16,60,1,28,12,,,,,,,,,,,,,,,,,0,16875,,,,,,,,,,,,,,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,60,1,random-connected:424242:60:4,4,False,True,0,60.0,success,success,0,valid,,,40306750,40227834,16,16,60,1,28,12,2,4,6,3,0,0,,,9,,,,2,2,,,0,18750,31500,6042,,3667,,,1458,375,167,19292,3666,7583,78916,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:4,4,False,True,1,60.0,success,success,0,valid,,,40223458,40123416,16,16,60,1,28,12,2,4,6,3,3,6,11,12,9,0,0,0,2,2,11,12,0,18666,31458,6584,2625,2792,11167,2208,6625,292,125,18791,3417,7041,100042,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,60,1,random-connected:424242:60:4,4,False,True,2,60.0,success,success,0,valid,,,39985792,39886042,16,16,60,1,28,12,2,4,6,,2,5,10,11,9,0,0,0,2,2,,,0,14166,30375,5500,2834,,16709,3208,5750,417,166,19459,3625,5666,99750,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,random-connected,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,60,1,random-connected:424242:60:4,4,False,True,3,60.0,unsupported,unsupported,0,unsupported,foreground cell count 60 exceeds oracle limit 40,,39868208,,16,16,60,1,28,12,,,,,,,,,,,,,,,,,0,17125,,,,,,,,,,,,,,,,,,28,12,,,6,3,2,5,10,11,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,dense-conflict:424242:8:0,0,True,False,0,60.0,success,success,0,valid,,,40471750,40323791,13,13,137,1,68,32,16,16,32,96,0,0,,,17,,,,16,16,,,0,10625,54542,8667,,6875,,,3584,375,292,54291,4750,6500,147959,,,,,,,,,,,,,,,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,dense-conflict:424242:8:0,0,True,False,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 137 exceeds oracle limit 40,,40383958,,13,13,137,1,68,32,,,,,,,,,,,,,,,,,0,8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,paper-scaling-pilot,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:0,0,True,False,2,60.0,success,success,0,valid,,,41047333,40841249,13,13,137,1,68,32,16,16,32,96,96,192,130,224,17,0,0,0,16,16,130,224,0,8583,56375,8500,3250,5750,56042,7333,18750,583,41,25334,5041,6959,206084,,,,,,,,,,,,,,,
1,paper-scaling-pilot,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:0,0,True,False,3,60.0,success,success,0,valid,,,40609541,40403708,13,13,137,1,68,32,16,16,32,,24,84,58,116,17,0,0,0,16,16,,,0,8917,54625,8750,3292,,70917,5875,16042,708,250,25083,4583,6251,205833,,,,,,,,,,,,,,,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,dense-conflict:424242:8:0,0,False,True,0,60.0,success,success,0,valid,,,41039375,40920667,13,13,137,1,68,32,16,16,32,96,0,0,,,17,,,,16,16,,,0,10167,53417,8625,,6958,,,3541,417,166,25042,4875,7666,118708,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,dense-conflict:424242:8:0,0,False,True,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 137 exceeds oracle limit 40,,40805375,,13,13,137,1,68,32,,,,,,,,,,,,,,,,,0,8500,,,,,,,,,,,,,,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:0,0,False,True,2,60.0,success,success,0,valid,,,40809333,40601000,13,13,137,1,68,32,16,16,32,96,96,192,130,224,17,0,0,0,16,16,130,224,0,9750,65458,9584,3333,6250,47667,6875,18875,667,125,24541,4875,5876,208333,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:0,0,False,True,3,60.0,success,success,0,valid,,,41095583,40883583,13,13,137,1,68,32,16,16,32,,24,84,58,116,17,0,0,0,16,16,,,0,9959,52750,7583,3333,,77792,5750,15291,709,250,26042,5417,6792,212000,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,dense-conflict:424242:8:1,1,False,True,0,60.0,success,success,0,valid,,,40707292,40589334,13,13,137,1,68,32,16,16,32,96,0,0,,,17,,,,16,16,,,0,11209,54792,8625,,6792,,,2625,333,167,25041,4750,7250,117958,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,dense-conflict:424242:8:1,1,False,True,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 137 exceeds oracle limit 40,,40250625,,13,13,137,1,68,32,,,,,,,,,,,,,,,,,0,10334,,,,,,,,,,,,,,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:1,1,False,True,2,60.0,success,success,0,valid,,,40433750,40235958,13,13,137,1,68,32,16,16,32,96,96,192,130,224,17,0,0,0,16,16,130,224,0,10250,55166,8834,3333,5709,47084,8625,19042,625,167,24375,4750,7251,197792,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:1,1,False,True,3,60.0,success,success,0,valid,,,40281334,40073792,13,13,137,1,68,32,16,16,32,,24,84,58,116,17,0,0,0,16,16,,,0,10500,55208,9000,3209,,72291,5333,14875,500,125,24500,5583,7084,207542,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,dense-conflict:424242:8:2,2,False,True,0,60.0,success,success,0,valid,,,40383500,40269667,13,13,137,1,68,32,16,16,32,96,0,0,,,17,,,,16,16,,,0,9166,52084,8750,,6292,,,2667,416,42,24208,4875,6583,113833,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,dense-conflict:424242:8:2,2,False,True,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 137 exceeds oracle limit 40,,40598375,,13,13,137,1,68,32,,,,,,,,,,,,,,,,,0,10584,,,,,,,,,,,,,,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:2,2,False,True,2,60.0,success,success,0,valid,,,40164333,39967625,13,13,137,1,68,32,16,16,32,96,96,192,130,224,17,0,0,0,16,16,130,224,0,13250,54667,9292,3250,5958,48875,6583,18625,666,167,24625,4542,6417,196708,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:2,2,False,True,3,60.0,success,success,0,valid,,,40086667,39873125,13,13,137,1,68,32,16,16,32,,24,84,58,116,17,0,0,0,16,16,,,0,12083,53167,9042,3084,,77458,5875,14875,666,125,24916,5667,7375,213542,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,dense-conflict:424242:8:3,3,False,True,0,60.0,success,success,0,valid,,,40371750,40251709,13,13,137,1,68,32,16,16,32,96,0,0,,,17,,,,16,16,,,0,10083,57833,9167,,6459,,,2792,333,167,24292,4583,6792,120041,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,dense-conflict:424242:8:3,3,False,True,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 137 exceeds oracle limit 40,,40353625,,13,13,137,1,68,32,,,,,,,,,,,,,,,,,0,9291,,,,,,,,,,,,,,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:3,3,False,True,2,60.0,success,success,0,valid,,,41222875,41030125,13,13,137,1,68,32,16,16,32,96,96,192,130,224,17,0,0,0,16,16,130,224,0,11208,51167,8292,3250,5375,48500,5459,20041,708,125,23917,4875,7334,192750,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:3,3,False,True,3,60.0,success,success,0,valid,,,40263208,40052917,13,13,137,1,68,32,16,16,32,,24,84,58,116,17,0,0,0,16,16,,,0,8666,55959,7667,3083,,74625,5667,14791,709,209,24750,4750,7501,210291,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,dense-conflict:424242:8:4,4,False,True,0,60.0,success,success,0,valid,,,42012084,41891459,13,13,137,1,68,32,16,16,32,96,0,0,,,17,,,,16,16,,,0,9500,53417,7333,,7084,,,2666,417,125,25542,6416,8375,120625,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,dense-conflict:424242:8:4,4,False,True,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 137 exceeds oracle limit 40,,41091084,,13,13,137,1,68,32,,,,,,,,,,,,,,,,,0,10333,,,,,,,,,,,,,,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:4,4,False,True,2,60.0,success,success,0,valid,,,41220208,41016583,13,13,137,1,68,32,16,16,32,96,96,192,130,224,17,0,0,0,16,16,130,224,0,9667,58250,8875,6042,6625,46125,8458,17791,625,42,24291,5250,8626,203625,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,dense-conflict:424242:8:4,4,False,True,3,60.0,success,success,0,valid,,,41283375,41078666,13,13,137,1,68,32,16,16,32,,24,84,58,116,17,0,0,0,16,16,,,0,10000,53375,8709,3375,,71417,5000,15583,542,209,24875,5458,6001,204709,,,,,68,32,,,32,96,24,84,58,116,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,dense-conflict:424242:12:0,0,True,False,0,60.0,success,success,0,valid,,,41138708,40958750,17,17,249,1,100,48,24,24,48,192,0,0,,,25,,,,24,24,,,0,8792,79250,10584,,8333,,,3958,333,209,34292,24166,7834,179958,,,,,,,,,,,,,,,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,12,1,dense-conflict:424242:12:0,0,True,False,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 249 exceeds oracle limit 40,,41404875,,17,17,249,1,100,48,,,,,,,,,,,,,,,,,0,12916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,paper-scaling-pilot,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,12,1,dense-conflict:424242:12:0,0,True,False,2,60.0,success,success,0,valid,,,41550500,41253667,17,17,249,1,100,48,24,24,48,192,192,384,242,432,25,0,0,0,24,24,242,432,0,11291,79167,17208,3792,9500,77166,11167,26833,792,167,35791,7334,7583,296833,,,,,,,,,,,,,,,
1,paper-scaling-pilot,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,12,1,dense-conflict:424242:12:0,0,True,False,3,60.0,success,success,0,valid,,,41164208,40799667,17,17,249,1,100,48,24,24,48,,46,145,96,193,25,0,0,0,24,24,,,0,10792,121792,13750,7500,,107583,6583,21833,875,208,50583,7917,9624,364541,,,,,,,,,,,,,,,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,dense-conflict:424242:12:0,0,False,True,0,60.0,success,success,0,valid,,,41146750,40969125,17,17,249,1,100,48,24,24,48,192,0,0,,,25,,,,24,24,,,0,9417,82000,13333,,8917,,,4875,416,167,41291,7250,8126,177625,,,,,100,48,,,48,192,46,145,96,193,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,12,1,dense-conflict:424242:12:0,0,False,True,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 249 exceeds oracle limit 40,,40493334,,17,17,249,1,100,48,,,,,,,,,,,,,,,,,0,9125,,,,,,,,,,,,,,,,,,100,48,,,48,192,46,145,96,193,
1,paper-scaling-pilot,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,12,1,dense-conflict:424242:12:0,0,False,True,2,60.0,success,success,0,valid,,,40704750,40421375,17,17,249,1,100,48,24,24,48,192,192,384,242,432,25,0,0,0,24,24,242,432,0,10625,79125,11542,3792,7916,74750,9667,27458,708,208,35250,7042,7333,283375,,,,,100,48,,,48,192,46,145,96,193,
1,paper-scaling-pilot,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,12,1,dense-conflict:424242:12:0,0,False,True,3,60.0,success,success,0,valid,,,40495708,40203333,17,17,249,1,100,48,24,24,48,,46,145,96,193,25,0,0,0,24,24,,,0,10541,81625,10375,3375,,108208,5542,20250,709,125,33916,6959,7625,292375,,,,,100,48,,,48,192,46,145,96,193,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,dense-conflict:424242:12:1,1,False,True,0,60.0,success,success,0,valid,,,40581708,40418708,17,17,249,1,100,48,24,24,48,192,0,0,,,25,,,,24,24,,,0,10667,79500,9417,,8667,,,4125,458,167,34916,7084,7625,163000,,,,,100,48,,,48,192,46,145,96,193,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,12,1,dense-conflict:424242:12:1,1,False,True,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 249 exceeds oracle limit 40,,40037417,,17,17,249,1,100,48,,,,,,,,,,,,,,,,,0,9125,,,,,,,,,,,,,,,,,,100,48,,,48,192,46,145,96,193,
1,paper-scaling-pilot,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,12,1,dense-conflict:424242:12:1,1,False,True,2,60.0,success,success,0,valid,,,40294375,40003208,17,17,249,1,100,48,24,24,48,192,192,384,242,432,25,0,0,0,24,24,242,432,0,14459,82208,11209,3334,8375,77458,9959,26750,958,167,35209,7125,7875,291167,,,,,100,48,,,48,192,46,145,96,193,
1,paper-scaling-pilot,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,12,1,dense-conflict:424242:12:1,1,False,True,3,60.0,success,success,0,valid,,,40510916,40220124,17,17,249,1,100,48,24,24,48,,46,145,96,193,25,0,0,0,24,24,,,0,9958,82417,11458,3917,,100125,5875,21042,834,166,34209,7083,8542,290792,,,,,100,48,,,48,192,46,145,96,193,
1,paper-scaling-pilot,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,12,1,dense-conflict:424242:12:2,2,False,True,0,60.0,success,success,0,valid,,,40336792,40169501,17,17,249,1,100,48,24,24,48,192,0,0,,,25,,,,24,24,,,0,9625,79417,11792,,8584,,,4334,375,209,34584,7041,9126,167291,,,,,100,48,,,48,192,46,145,96,193,
1,paper-scaling-pilot,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,12,1,dense-conflict:424242:12:2,2,False,True,1,60.0,unsupported,unsupported,0,unsupported,foreground cell count 249 exceeds oracle limit 40,,40738667,,17,17,249,1,100,48,,,,,,,,,,,,,,,,,0,9416,,,,,,,,,,,,,,,,,,100,48,,,48,192,46,145,96,193,
