schema_version,campaign,family,algorithm,solver_provenance,seed,target_size,generation_attempts,pair_id,repetition,warmup,measured,execution_order,timeout_seconds,state,outcome,exit_status,correctness,message,invalid_reason,process_wall_time_ns,process_startup_overhead_ns,size_width,size_height,size_foreground_cells_n,size_component_count,size_boundary_size_b,size_reflex_count,size_horizontal_chord_count_h,size_vertical_chord_count_v,size_q,size_explicit_conflict_edge_count_k,size_biclique_count,size_biclique_total_vertex_occurrences_sigma,size_compressed_network_node_count,size_compressed_network_arc_count,size_optimum_rectangle_count,structure_rank_sort_count,structure_rank_map_entry_count,structure_rank_map_owned_bytes,structure_matching_size,structure_vertex_cover_size,structure_c0_network_node_count,structure_c0_network_arc_count,timing_input_loading_ns,timing_instance_generation_ns,timing_geometry_preprocessing_ns,timing_chord_generation_ns,timing_embedding_ns,timing_explicit_conflict_graph_ns,timing_biclique_construction_ns,timing_network_construction_ns,timing_matching_or_flow_ns,timing_vertex_cover_recovery_ns,timing_chord_selection_ns,timing_geometric_completion_ns,timing_rectangle_recovery_ns,timing_verification_ns,timing_total_in_process_solve_ns,paired_width,paired_height,paired_foreground_cells_n,paired_component_count,paired_boundary_size_b,paired_reflex_count,paired_horizontal_chord_count_h,paired_vertical_chord_count_v,paired_q,paired_explicit_conflict_edge_count_k,paired_biclique_count,paired_biclique_total_vertex_occurrences_sigma,paired_compressed_network_node_count,paired_compressed_network_arc_count,paired_optimum_rectangle_count
1,paper-scaling,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,10,1,dense-conflict:424242:10:0,0,True,False,3,8.0,success,success,0,valid,,,42021958,41757916,15,15,189,1,84,40,20,20,40,,40,121,82,161,21,0,0,0,20,20,,,0,9167,69625,10875,3584,,97750,6500,18625,833,167,28209,6875,7499,264042,,,,,,,,,,,,,,,
1,paper-scaling,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,10,1,dense-conflict:424242:10:0,0,False,True,0,8.0,success,success,0,valid,,,40457500,40303666,15,15,189,1,84,40,20,20,40,140,0,0,,,21,,,,20,20,,,0,11292,76042,10375,,6875,,,3000,875,167,31459,7000,7375,153834,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,10,1,dense-conflict:424242:10:0,0,False,True,1,8.0,unsupported,unsupported,0,unsupported,foreground cell count 189 exceeds oracle limit 40,,41751209,,15,15,189,1,84,40,,,,,,,,,,,,,,,,,0,9083,,,,,,,,,,,,,,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,10,1,dense-conflict:424242:10:0,0,False,True,2,8.0,success,success,0,valid,,,42253083,41982333,15,15,189,1,84,40,20,20,40,140,140,280,182,320,21,0,0,0,20,20,182,320,0,11084,72667,11416,3792,7500,72875,9750,23708,584,209,32583,7292,7292,270750,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,10,1,dense-conflict:424242:10:0,0,False,True,3,8.0,success,success,0,valid,,,42166834,41889418,15,15,189,1,84,40,20,20,40,,40,121,82,161,21,0,0,0,20,20,,,0,10667,72500,9625,3875,,103250,6833,20416,875,208,31708,7334,7416,277416,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,10,1,dense-conflict:424242:10:1,1,False,True,0,8.0,success,success,0,valid,,,42110791,41962207,15,15,189,1,84,40,20,20,40,140,0,0,,,21,,,,20,20,,,0,10625,71084,9166,,7625,,,3333,500,125,31584,7083,7500,148584,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,10,1,dense-conflict:424242:10:1,1,False,True,1,8.0,unsupported,unsupported,0,unsupported,foreground cell count 189 exceeds oracle limit 40,,41502792,,15,15,189,1,84,40,,,,,,,,,,,,,,,,,0,9417,,,,,,,,,,,,,,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,10,1,dense-conflict:424242:10:1,1,False,True,2,8.0,success,success,0,valid,,,40931000,40661709,15,15,189,1,84,40,20,20,40,140,140,280,182,320,21,0,0,0,20,20,182,320,0,9959,76291,11167,3916,7000,70167,9125,24458,666,167,32583,7167,7708,269291,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,10,1,dense-conflict:424242:10:1,1,False,True,3,8.0,success,success,0,valid,,,41744166,41482625,15,15,189,1,84,40,20,20,40,,40,121,82,161,21,0,0,0,20,20,,,0,9208,69375,10500,3625,,95792,7458,18375,625,167,28958,6583,6792,261541,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,10,1,dense-conflict:424242:10:2,2,False,True,0,8.0,success,success,0,valid,,,41659917,41495792,15,15,189,1,84,40,20,20,40,140,0,0,,,21,,,,20,20,,,0,15166,78584,11250,,8292,,,3500,458,459,34625,7500,8125,164125,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,10,1,dense-conflict:424242:10:2,2,False,True,1,8.0,unsupported,unsupported,0,unsupported,foreground cell count 189 exceeds oracle limit 40,,41943375,,15,15,189,1,84,40,,,,,,,,,,,,,,,,,0,10500,,,,,,,,,,,,,,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,10,1,dense-conflict:424242:10:2,2,False,True,2,8.0,success,success,0,valid,,,41631625,41348375,15,15,189,1,84,40,20,20,40,140,140,280,182,320,21,0,0,0,20,20,182,320,0,11625,79334,11792,4041,6958,76209,10125,25209,625,125,33417,8708,7834,283250,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,dense-conflict,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,10,1,dense-conflict:424242:10:2,2,False,True,3,8.0,success,success,0,valid,,,41295209,41006709,15,15,189,1,84,40,20,20,40,,40,121,82,161,21,0,0,0,20,20,,,0,11750,71583,9542,4041,,110042,6417,22083,875,166,32833,7583,8292,288500,,,,,84,40,,,40,140,40,121,82,161,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,4,1,representation-crossover:424242:4:0,0,True,False,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 1676 exceeds oracle limit 40,,41236208,,42,42,1676,1,68,32,,,,,,,,,,,,,,,,,0,7958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,4,1,representation-crossover:424242:4:0,0,True,False,1,8.0,success,success,0,valid,,,42809416,42117958,42,42,1676,1,68,32,8,8,16,64,64,128,82,144,25,0,0,0,8,8,82,144,0,7750,393208,8083,3416,4333,42584,6875,14708,542,167,148708,20792,23083,691458,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,4,1,representation-crossover:424242:4:0,0,True,False,2,8.0,success,success,0,valid,,,42463250,41822041,42,42,1676,1,68,32,8,8,16,,1,16,19,32,25,0,0,0,8,8,,,0,8167,378167,9500,3834,,17875,3750,8292,500,166,154292,20833,24458,641209,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,4,1,representation-crossover:424242:4:0,0,True,False,3,8.0,success,success,0,valid,,,42826000,42257208,42,42,1676,1,68,32,8,8,16,64,0,0,,,25,,,,8,8,,,0,8167,349417,7750,,4542,,,3334,500,167,143458,19708,21708,568792,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,4,1,representation-crossover:424242:4:0,0,False,True,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 1676 exceeds oracle limit 40,,41892958,,42,42,1676,1,68,32,,,,,,,,,,,,,,,,,0,8750,,,,,,,,,,,,,,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,4,1,representation-crossover:424242:4:0,0,False,True,1,8.0,success,success,0,valid,,,42648959,42036209,42,42,1676,1,68,32,8,8,16,64,64,128,82,144,25,0,0,0,8,8,82,144,0,7542,332500,7458,3250,3791,37083,4917,14958,500,125,139042,19666,21334,612750,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,4,1,representation-crossover:424242:4:0,0,False,True,2,8.0,success,success,0,valid,,,44872959,44146459,42,42,1676,1,68,32,8,8,16,,1,16,19,32,25,0,0,0,8,8,,,0,10166,431042,9542,3625,,20416,4041,8667,667,208,173958,24459,26542,726500,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,4,1,representation-crossover:424242:4:0,0,False,True,3,8.0,success,success,0,valid,,,43172166,42586208,42,42,1676,1,68,32,8,8,16,64,0,0,,,25,,,,8,8,,,0,9083,355125,8208,,4833,,,3167,416,125,150000,20875,23250,585958,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,4,1,representation-crossover:424242:4:1,1,False,True,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 1676 exceeds oracle limit 40,,41748584,,42,42,1676,1,68,32,,,,,,,,,,,,,,,,,0,9541,,,,,,,,,,,,,,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,4,1,representation-crossover:424242:4:1,1,False,True,1,8.0,success,success,0,valid,,,41912542,41256667,42,42,1676,1,68,32,8,8,16,64,64,128,82,144,25,0,0,0,8,8,82,144,0,8917,361625,8125,3500,4083,40167,5500,15917,667,125,148625,21208,23000,655875,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,4,1,representation-crossover:424242:4:1,1,False,True,2,8.0,success,success,0,valid,,,42518417,41914333,42,42,1676,1,68,32,8,8,16,,1,16,19,32,25,0,0,0,8,8,,,0,7084,349333,8375,3375,,18125,3542,7041,333,209,150458,20250,23917,604084,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,4,1,representation-crossover:424242:4:1,1,False,True,3,8.0,success,success,0,valid,,,41703334,41070251,42,42,1676,1,68,32,8,8,16,64,0,0,,,25,,,,8,8,,,0,10042,395833,8458,,5000,,,2875,417,166,155458,21875,24000,633083,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,4,1,representation-crossover:424242:4:2,2,False,True,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 1676 exceeds oracle limit 40,,41406875,,42,42,1676,1,68,32,,,,,,,,,,,,,,,,,0,8000,,,,,,,,,,,,,,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,4,1,representation-crossover:424242:4:2,2,False,True,1,8.0,success,success,0,valid,,,43488875,42853541,42,42,1676,1,68,32,8,8,16,64,64,128,82,144,25,0,0,0,8,8,82,144,0,8375,345500,7750,3459,4292,39166,5666,15417,667,83,146750,20500,23167,635334,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,4,1,representation-crossover:424242:4:2,2,False,True,2,8.0,success,success,0,valid,,,42352709,41755667,42,42,1676,1,68,32,8,8,16,,1,16,19,32,25,0,0,0,8,8,,,0,8084,355250,8084,3209,,17416,3625,6917,458,292,142042,19916,22625,597042,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,4,1,representation-crossover:424242:4:2,2,False,True,3,8.0,success,success,0,valid,,,41959084,41415167,42,42,1676,1,68,32,8,8,16,64,0,0,,,25,,,,8,8,,,0,8042,334709,7959,,4750,,,1958,375,167,136333,19209,21167,543917,,,,,68,32,,,16,64,1,16,19,32,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,6,1,representation-crossover:424242:6:0,0,True,False,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 2956 exceeds oracle limit 40,,41875625,,56,56,2956,1,100,48,,,,,,,,,,,,,,,,,0,8625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,6,1,representation-crossover:424242:6:0,0,True,False,1,8.0,success,success,0,valid,,,43123041,42006457,56,56,2956,1,100,48,12,12,24,144,144,288,170,312,37,0,0,0,12,12,170,312,0,8792,622500,11125,3500,6708,75208,10000,19917,625,167,259000,32875,34584,1116584,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,6,1,representation-crossover:424242:6:0,0,True,False,2,8.0,success,success,0,valid,,,44267459,43247959,56,56,2956,1,100,48,12,12,24,,1,24,27,48,37,0,0,0,12,12,,,0,7500,593042,10708,3792,,23542,3708,9375,541,125,270792,33625,37208,1019500,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,6,1,representation-crossover:424242:6:0,0,True,False,3,8.0,success,success,0,valid,,,42786042,41918709,56,56,2956,1,100,48,12,12,24,144,0,0,,,37,,,,12,12,,,0,7791,530750,9250,,6000,,,2958,500,208,224375,28584,35458,867333,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,6,1,representation-crossover:424242:6:0,0,False,True,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 2956 exceeds oracle limit 40,,42652541,,56,56,2956,1,100,48,,,,,,,,,,,,,,,,,0,9125,,,,,,,,,,,,,,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,6,1,representation-crossover:424242:6:0,0,False,True,1,8.0,success,success,0,valid,,,45383167,44310292,56,56,2956,1,100,48,12,12,24,144,144,288,170,312,37,0,0,0,12,12,170,312,0,8667,600417,10000,3625,6625,73500,10625,17833,666,125,244500,33583,33834,1072875,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,6,1,representation-crossover:424242:6:0,0,False,True,2,8.0,success,success,0,valid,,,44323083,43317416,56,56,2956,1,100,48,12,12,24,,1,24,27,48,37,0,0,0,12,12,,,0,7875,594541,10792,3791,,23000,3792,9333,500,250,257292,32583,36292,1005667,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,6,1,representation-crossover:424242:6:0,0,False,True,3,8.0,success,success,0,valid,,,43719916,42732791,56,56,2956,1,100,48,12,12,24,144,0,0,,,37,,,,12,12,,,0,8458,608333,10000,,7416,,,2417,459,167,257041,32417,36417,987125,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,6,1,representation-crossover:424242:6:1,1,False,True,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 2956 exceeds oracle limit 40,,43603709,,56,56,2956,1,100,48,,,,,,,,,,,,,,,,,0,8959,,,,,,,,,,,,,,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,6,1,representation-crossover:424242:6:1,1,False,True,1,8.0,success,success,0,valid,,,43067625,41956666,56,56,2956,1,100,48,12,12,24,144,144,288,170,312,37,0,0,0,12,12,170,312,0,8209,615750,10708,3917,7209,75125,9667,21458,625,291,257208,32375,36000,1110959,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,6,1,representation-crossover:424242:6:1,1,False,True,2,8.0,success,success,0,valid,,,44598250,43653459,56,56,2956,1,100,48,12,12,24,,1,24,27,48,37,0,0,0,12,12,,,0,8833,564459,9291,3875,,21541,3000,8375,542,208,241875,30000,32875,944791,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,6,1,representation-crossover:424242:6:1,1,False,True,3,8.0,success,success,0,valid,,,42731333,41860250,56,56,2956,1,100,48,12,12,24,144,0,0,,,37,,,,12,12,,,0,11708,539209,10166,,6875,,,2208,291,167,224708,28500,31542,871083,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,6,1,representation-crossover:424242:6:2,2,False,True,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 2956 exceeds oracle limit 40,,41437041,,56,56,2956,1,100,48,,,,,,,,,,,,,,,,,0,8875,,,,,,,,,,,,,,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,6,1,representation-crossover:424242:6:2,2,False,True,1,8.0,success,success,0,valid,,,42236958,41271999,56,56,2956,1,100,48,12,12,24,144,144,288,170,312,37,0,0,0,12,12,170,312,0,8834,535542,8750,3500,5375,64208,8083,18417,875,83,225792,28500,30708,964959,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,6,1,representation-crossover:424242:6:2,2,False,True,2,8.0,success,success,0,valid,,,42654125,41708083,56,56,2956,1,100,48,12,12,24,,1,24,27,48,37,0,0,0,12,12,,,0,10208,564416,9917,3625,,21875,3833,9208,500,125,238500,30333,34250,946042,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,6,1,representation-crossover:424242:6:2,2,False,True,3,8.0,success,success,0,valid,,,43116209,42120084,56,56,2956,1,100,48,12,12,24,144,0,0,,,37,,,,12,12,,,0,9625,610833,10625,,7208,,,2250,459,208,265875,32958,35583,996125,,,,,100,48,,,24,144,1,24,27,48,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,representation-crossover:424242:8:0,0,True,False,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 4596 exceeds oracle limit 40,,42054167,,70,70,4596,1,132,64,,,,,,,,,,,,,,,,,0,9625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,representation-crossover:424242:8:0,0,True,False,1,8.0,success,success,0,valid,,,43375459,41731959,70,70,4596,1,132,64,16,16,32,256,256,512,290,544,49,0,0,0,16,16,290,544,0,9875,939167,12292,3750,7875,103917,13125,36584,834,125,372500,44458,54625,1643500,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,representation-crossover:424242:8:0,0,True,False,2,8.0,success,success,0,valid,,,43561000,42106875,70,70,4596,1,132,64,16,16,32,,1,32,35,64,49,0,0,0,16,16,,,0,9875,895000,12125,3959,,23500,3042,10541,625,250,370708,42958,47125,1454125,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,representation-crossover:424242:8:0,0,True,False,3,8.0,success,success,0,valid,,,43056333,41589541,70,70,4596,1,132,64,16,16,32,256,0,0,,,49,,,,16,16,,,0,9416,940583,10750,,7792,,,2334,458,167,369000,43708,48333,1466792,,,,,,,,,,,,,,,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,representation-crossover:424242:8:0,0,False,True,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 4596 exceeds oracle limit 40,,42769917,,70,70,4596,1,132,64,,,,,,,,,,,,,,,,,0,8625,,,,,,,,,,,,,,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,representation-crossover:424242:8:0,0,False,True,1,8.0,success,success,0,valid,,,43753125,42288709,70,70,4596,1,132,64,16,16,32,256,256,512,290,544,49,0,0,0,16,16,290,544,0,8125,835209,9167,3583,6584,94875,13875,27667,709,166,340333,40042,43708,1464416,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,representation-crossover:424242:8:0,0,False,True,2,8.0,success,success,0,valid,,,42541875,41195292,70,70,4596,1,132,64,16,16,32,,1,32,35,64,49,0,0,0,16,16,,,0,7667,837375,10667,3625,,20500,3250,8458,750,208,339041,39792,42250,1346583,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,representation-crossover:424242:8:0,0,False,True,3,8.0,success,success,0,valid,,,42189000,40904542,70,70,4596,1,132,64,16,16,32,256,0,0,,,49,,,,16,16,,,0,8083,796375,11458,,7417,,,2083,416,83,340875,40583,43417,1284458,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,representation-crossover:424242:8:1,1,False,True,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 4596 exceeds oracle limit 40,,41885208,,70,70,4596,1,132,64,,,,,,,,,,,,,,,,,0,7917,,,,,,,,,,,,,,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,representation-crossover:424242:8:1,1,False,True,1,8.0,success,success,0,valid,,,43542084,41886043,70,70,4596,1,132,64,16,16,32,256,256,512,290,544,49,0,0,0,16,16,290,544,0,10083,948042,11792,3750,7709,110166,15875,34458,666,125,374333,44333,48000,1656041,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,representation-crossover:424242:8:1,1,False,True,2,8.0,success,success,0,valid,,,44468375,42997667,70,70,4596,1,132,64,16,16,32,,1,32,35,64,49,0,0,0,16,16,,,0,9750,912583,11625,3750,,24459,3083,9459,792,125,371833,43750,46584,1470708,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,representation-crossover:424242:8:1,1,False,True,3,8.0,success,success,0,valid,,,44179334,42736792,70,70,4596,1,132,64,16,16,32,256,0,0,,,49,,,,16,16,,,0,9583,912000,11209,,8500,,,2500,417,166,371167,44083,48916,1442542,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,exact-cover-oracle,exact-cover-oracle::solve (bitset branch-and-bound; predeclared cell limit),424242,8,1,representation-crossover:424242:8:2,2,False,True,0,8.0,unsupported,unsupported,0,unsupported,foreground cell count 4596 exceeds oracle limit 40,,42921208,,70,70,4596,1,132,64,,,,,,,,,,,,,,,,,0,8583,,,,,,,,,,,,,,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,representation-crossover:424242:8:2,2,False,True,1,8.0,success,success,0,valid,,,44416917,42835667,70,70,4596,1,132,64,16,16,32,256,256,512,290,544,49,0,0,0,16,16,290,544,0,9333,891000,10958,3583,7250,103959,13125,32209,1000,334,368458,44333,47793,1581250,,,,,132,64,,,32,256,1,32,35,64,
1,paper-scaling,representation-crossover,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,representation-crossover:424242:8:2,2,False,True,2,8.0,success,success,0,valid,,,44004084,42488417,70,70,4596,1,132,64,16,16,32,,1,32,35,64,49,0,0,0,16,16,,,0,8709,931708,10625,3792,,24208,3292,9583,666,83,392583,45667,48500,1515667,,,,,132,64,,,32,256,1,32,35,64,
