schema_version,campaign,family,algorithm,solver_provenance,seed,target_size,generation_attempts,pair_id,repetition,warmup,measured,execution_order,timeout_seconds,state,outcome,exit_status,correctness,message,invalid_reason,process_wall_time_ns,process_startup_overhead_ns,size_width,size_height,size_foreground_cells_n,size_component_count,size_boundary_size_b,size_reflex_count,size_horizontal_chord_count_h,size_vertical_chord_count_v,size_q,size_explicit_conflict_edge_count_k,size_biclique_count,size_biclique_total_vertex_occurrences_sigma,size_compressed_network_node_count,size_compressed_network_arc_count,size_optimum_rectangle_count,structure_rank_sort_count,structure_rank_map_entry_count,structure_rank_map_owned_bytes,structure_matching_size,structure_vertex_cover_size,structure_c0_network_node_count,structure_c0_network_arc_count,timing_input_loading_ns,timing_instance_generation_ns,timing_geometry_preprocessing_ns,timing_chord_generation_ns,timing_embedding_ns,timing_explicit_conflict_graph_ns,timing_biclique_construction_ns,timing_network_construction_ns,timing_matching_or_flow_ns,timing_vertex_cover_recovery_ns,timing_chord_selection_ns,timing_geometric_completion_ns,timing_rectangle_recovery_ns,timing_verification_ns,timing_total_in_process_solve_ns,paired_width,paired_height,paired_foreground_cells_n,paired_component_count,paired_boundary_size_b,paired_reflex_count,paired_horizontal_chord_count_h,paired_vertical_chord_count_v,paired_q,paired_explicit_conflict_edge_count_k,paired_biclique_count,paired_biclique_total_vertex_occurrences_sigma,paired_compressed_network_node_count,paired_compressed_network_arc_count,paired_optimum_rectangle_count
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:0,0,True,False,0,60.0,success,success,0,valid,,,427813084,427614209,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,92167,43334,36791,,35375,,,9333,167,83,40125,9791,20209,198875,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:0,0,True,False,1,60.0,success,success,0,valid,,,42244375,42046125,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,13125,13917,5709,32375,2916,68750,23209,29084,166,250,9625,1875,4417,198250,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:0,0,True,False,2,60.0,success,success,0,valid,,,40658334,40586667,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,11208,13625,5750,2750,,20417,3250,4917,458,167,9458,1875,4125,71667,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:0,0,True,False,3,60.0,success,success,0,valid,,,41108125,41024583,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,10958,,,,,,,81583,,,,,709,83542,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:1,1,True,False,0,60.0,success,success,0,valid,,,40476333,40425792,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,11125,17333,6792,,3625,,,1458,291,83,9500,1917,4457,50541,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:1,1,True,False,1,60.0,success,success,0,valid,,,41119750,41041167,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,10708,19125,9958,2833,3000,11625,3000,7625,292,167,9625,1834,4208,78583,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:1,1,True,False,2,60.0,success,success,0,valid,,,40687875,40619125,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,12042,14125,7125,2750,,13084,3166,6375,458,125,10125,1791,4167,68750,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:1,1,True,False,3,60.0,success,success,0,valid,,,41149542,41112209,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12792,,,,,,,35083,,,,,834,37333,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:2,2,True,False,0,60.0,success,success,0,valid,,,41410917,41360959,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,12792,19292,5083,,3625,,,1292,291,125,9667,2041,4209,49958,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:2,2,True,False,1,60.0,success,success,0,valid,,,41381583,41298750,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,82833,19750,5750,2959,3208,12083,2709,6459,667,125,11292,2042,4791,82833,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:2,2,True,False,2,60.0,success,success,0,valid,,,40328333,40259125,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,12292,16750,6375,3083,,12250,3083,4916,375,167,9708,1792,4458,69208,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:2,2,True,False,3,60.0,success,success,0,valid,,,40809959,40777667,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,11417,,,,,,,29750,,,,,2208,32292,,,,,,,,,,,,,,,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:0,0,False,True,0,60.0,success,success,0,valid,,,41241792,41197083,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,10500,12542,5916,,3792,,,1458,542,166,9959,1750,4333,44709,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:0,0,False,True,1,60.0,success,success,0,valid,,,40715250,40646000,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,11542,17917,5250,3000,2708,11625,2583,4833,250,83,9583,1917,4291,69250,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:0,0,False,True,2,60.0,success,success,0,valid,,,40803500,40730042,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,13208,16917,7417,5416,,12417,3083,6792,417,166,9625,1834,4166,73458,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:0,0,False,True,3,60.0,success,success,0,valid,,,41089500,41056583,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,11708,,,,,,,30625,,,,,791,32917,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:1,1,False,True,0,60.0,success,success,0,valid,,,40280000,40235458,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,12542,12458,5583,,3500,,,2416,250,125,9708,1667,4459,44542,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:1,1,False,True,1,60.0,success,success,0,valid,,,41049292,40979583,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,10958,15041,5292,2750,2958,12000,2667,6375,334,84,10333,1917,4292,69709,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:1,1,False,True,2,60.0,success,success,0,valid,,,40674208,40606833,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,10917,14666,6042,2958,,11917,3125,5209,2167,83,9833,1917,4417,67375,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:1,1,False,True,3,60.0,success,success,0,valid,,,40528292,40498792,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,11375,,,,,,,27458,,,,,1375,29500,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:2,2,False,True,0,60.0,success,success,0,valid,,,41226250,41178625,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,10875,15167,6458,,3583,,,1417,375,209,9458,2167,4250,47625,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:2,2,False,True,1,60.0,success,success,0,valid,,,40550834,40486334,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,11625,12333,5125,2792,2959,12708,2416,5334,459,125,9292,1875,4375,64500,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:2,2,False,True,2,60.0,success,success,0,valid,,,41316833,41253708,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,12833,12334,5541,2917,,12208,3000,5125,583,166,9625,1916,4750,63125,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:2,2,False,True,3,60.0,success,success,0,valid,,,40441250,40410584,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12167,,,,,,,28208,,,,,875,30666,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:3,3,False,True,0,60.0,success,success,0,valid,,,41597666,41551957,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,12917,12208,7416,,3625,,,1333,417,166,9583,1833,4751,45709,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:3,3,False,True,1,60.0,success,success,0,valid,,,42509417,42437251,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,14500,12875,7167,3500,3125,14000,2417,5083,1542,167,10459,1916,4376,72166,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:3,3,False,True,2,60.0,success,success,0,valid,,,41399042,41327376,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,11042,17875,5125,2917,,12292,3000,5333,458,167,10125,1708,6917,71666,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:3,3,False,True,3,60.0,success,success,0,valid,,,41817417,41783833,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,10708,,,,,,,31042,,,,,709,33584,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:4,4,False,True,0,60.0,success,success,0,valid,,,40863459,40817459,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,13333,12708,6417,,3750,,,1333,334,250,10125,1875,4958,46000,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:4,4,False,True,1,60.0,success,success,0,valid,,,40367750,40304375,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,11083,12125,5708,2625,2917,11292,2375,4959,417,83,9584,1916,4125,63375,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:4,4,False,True,2,60.0,success,success,0,valid,,,42294667,42211417,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,10584,18292,11625,2916,,18042,3792,5958,333,166,9667,2625,4416,83250,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:4,4,False,True,3,60.0,success,success,0,valid,,,40448458,40418833,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,11125,,,,,,,27958,,,,,792,29625,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:5,5,False,True,0,60.0,success,success,0,valid,,,40754542,40708542,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,11875,12166,6334,,4250,,,1625,458,166,10584,1875,4500,46000,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:5,5,False,True,1,60.0,success,success,0,valid,,,41731791,41668125,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,12667,12084,5084,2709,2666,12875,2416,4833,375,292,9375,1792,4167,63666,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:5,5,False,True,2,60.0,success,success,0,valid,,,41382208,41315874,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,11125,14083,6667,2917,,12458,3250,5458,708,500,8917,2875,4042,66334,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:5,5,False,True,3,60.0,success,success,0,valid,,,42188750,42155500,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,10375,,,,,,,31209,,,,,708,33250,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:6,6,False,True,0,60.0,success,success,0,valid,,,42445458,42402542,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,10792,12250,5292,,3375,,,1292,333,125,9667,1750,4625,42916,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:6,6,False,True,1,60.0,success,success,0,valid,,,40775542,40705583,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,11000,17916,5792,2583,2875,11875,2958,5042,375,42,9333,1834,4083,69959,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:6,6,False,True,2,60.0,success,success,0,valid,,,41810208,41742958,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,12917,12458,6084,2916,,12292,2750,5583,500,167,9458,1917,8042,67250,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:6,6,False,True,3,60.0,success,success,0,valid,,,42366750,42334334,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12834,,,,,,,29750,,,,,958,32416,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:7,7,False,True,0,60.0,success,success,0,valid,,,40176333,40132624,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,11084,12750,5000,,3791,,,1458,709,166,9333,1792,4416,43709,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:7,7,False,True,1,60.0,success,success,0,valid,,,41604875,41515291,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,11125,12625,5458,2792,3000,11500,2542,5167,375,83,9708,3792,26042,89584,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:7,7,False,True,2,60.0,success,success,0,valid,,,40579583,40517708,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,10709,13625,5791,2583,,11417,3166,4833,458,167,9292,1625,4125,61875,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:7,7,False,True,3,60.0,success,success,0,valid,,,40437375,40407750,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12209,,,,,,,27500,,,,,708,29625,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:8,8,False,True,0,60.0,success,success,0,valid,,,40644125,40600291,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,10791,12334,5708,,3417,,,1375,333,166,9541,1875,4417,43834,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:8,8,False,True,1,60.0,success,success,0,valid,,,41208375,41142541,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,11208,12333,5458,2875,3083,11541,2292,5750,291,167,10417,1916,4500,65834,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:8,8,False,True,2,60.0,success,success,0,valid,,,42487625,42415542,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,12666,18708,6875,2833,,13584,2917,4791,584,208,9667,2167,4667,72083,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:8,8,False,True,3,60.0,success,success,0,valid,,,40410209,40380334,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,11375,,,,,,,28125,,,,,667,29875,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:9,9,False,True,0,60.0,success,success,0,valid,,,41221583,41172083,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,12083,17084,8084,,3292,,,1125,375,167,9250,1791,4125,49500,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:9,9,False,True,1,60.0,success,success,0,valid,,,41431583,41361958,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,14708,12583,5583,2792,2833,14333,2791,6292,333,166,10166,1917,4667,69625,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:9,9,False,True,2,60.0,success,success,0,valid,,,40431000,40361000,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,10458,18541,5708,2875,,13083,2958,5000,667,167,9375,2542,3916,70000,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:9,9,False,True,3,60.0,success,success,0,valid,,,40992708,40961166,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12292,,,,,,,29625,,,,,709,31542,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:10,10,False,True,0,60.0,success,success,0,valid,,,41031416,40986374,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,13667,12333,5625,,3708,,,1417,542,208,9625,1875,4792,45042,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:10,10,False,True,1,60.0,success,success,0,valid,,,41935084,41860543,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,11916,17916,6125,2750,5750,12000,2250,6125,875,292,9292,1792,4125,74541,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:10,10,False,True,2,60.0,success,success,0,valid,,,40897292,40826375,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,13500,14041,8542,3291,,15625,3042,5167,458,250,9416,1834,4250,70917,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:10,10,False,True,3,60.0,success,success,0,valid,,,42284333,42252708,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,12667,,,,,,,29917,,,,,667,31625,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:11,11,False,True,0,60.0,success,success,0,valid,,,40260583,40216125,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,11958,14292,4958,,3542,,,1291,333,167,9750,1792,4209,44458,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:11,11,False,True,1,60.0,success,success,0,valid,,,41318416,41249291,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,11583,12375,7542,4417,3000,12042,2542,5000,333,166,9166,3209,4166,69125,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:11,11,False,True,2,60.0,success,success,0,valid,,,43179917,43106126,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,13250,16166,7875,2958,,13917,3417,6834,500,208,10208,2084,4375,73791,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,exact-cover-oracle,exact-cover-oracle::solve (independent bitset branch-and-bound),424242,8,1,random-connected:424242:8:11,11,False,True,3,60.0,success,success,0,valid,,,41348084,41316793,6,6,8,1,14,5,0,0,0,,0,0,,,4,,,,,,,,0,13083,,,,,,,29459,,,,,708,31291,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-hopcroft-karp,sg-oracle::grid::build_conflict_graph + Hopcroft-Karp + Konig cover + indexed completion,424242,8,1,random-connected:424242:8:12,12,False,True,0,60.0,success,success,0,valid,,,42149708,42103999,6,6,8,1,14,5,2,2,4,4,0,0,,,4,,,,2,2,,,0,12333,13500,5917,,3583,,,1917,375,166,9541,1709,4624,45709,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,explicit-c0-flow,DominanceEmbedding::explicit_graph + C0 edge bicliques + explicit flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:12,12,False,True,1,60.0,success,success,0,valid,,,41665500,41595166,6,6,8,1,14,5,2,2,4,4,4,8,10,12,4,0,0,0,2,2,10,12,0,10792,17000,5208,2833,2791,11750,2292,6375,542,167,9625,1958,4459,70334,,,,,14,5,,,4,4,1,4,7,8,
1,paper-scaling,random-connected,compact-mrd,dominance::biclique::experiment::construct + compressed flow construction/execution/cover recovery + indexed completion,424242,8,1,random-connected:424242:8:12,12,False,True,2,60.0,success,success,0,valid,,,43787166,43715708,6,6,8,1,14,5,2,2,4,,1,4,7,8,4,0,0,0,2,2,,,0,16917,12375,9667,3875,,13083,3208,5000,417,166,9875,3250,5000,71458,,,,,14,5,,,4,4,1,4,7,8,
